ticker,date,Free Cash Flow,Repurchase Of Capital Stock,Repayment Of Debt,Capital Expenditure,Interest Paid Supplemental Data,Income Tax Paid Supplemental Data,End Cash Position,Beginning Cash Position,Effect Of Exchange Rate Changes,Changes In Cash,Financing Cash Flow,Cash Flow From Continuing Financing Activities,Net Other Financing Charges,Proceeds From Stock Option Exercised,Cash Dividends Paid,Preferred Stock Dividend Paid,Common Stock Dividend Paid,Net Common Stock Issuance,Common Stock Payments,Net Issuance Payments Of Debt,Long Term Debt Payments,Investing Cash Flow,Cash Flow From Continuing Investing Activities,Net Other Investing Changes,Net Investment Purchase And Sale,Sale Of Investment,Purchase Of Investment,Net Business Purchase And Sale,Sale Of Business,Purchase Of Business,Net PPE Purchase And Sale,Purchase Of PPE,Operating Cash Flow,Cash Flow From Continuing Operating Activities,Change In Working Capital,Change In Other Working Capital,Change In Receivables,Changes In Account Receivables,Other Non Cash Items,Unrealized Gain Loss On Investment Securities,Amortization Of Securities,Depreciation And Amortization,Operating Gains Losses,Gain Loss On Investment Securities,Net Income From Continuing Operations,Net Long Term Debt Issuance,Net Intangibles Purchase And Sale,Purchase Of Intangibles,Capital Expenditure Reported,Change In Payables And Accrued Expense,Change In Payable,Change In Account Payable,Change In Inventory,Stock Based Compensation,Asset Impairment Charge,Deferred Tax,Deferred Income Tax,Depreciation Amortization Depletion,Amortization Cash Flow,Amortization Of Intangibles,Depreciation,Issuance Of Capital Stock,Common Stock Issuance,Net Short Term Debt Issuance,Dividends Received Cfi,Change In Other Current Liabilities,Change In Other Current Assets,Issuance Of Debt,Short Term Debt Payments,Long Term Debt Issuance,Dividend Received Cfo,Earnings Losses From Equity Investments,Gain Loss On Sale Of Business,Short Term Debt Issuance,Change In Tax Payable,Change In Income Tax Payable,Sale Of PPE,Change In Prepaid Assets,Provisionand Write Offof Assets,Other Cash Adjustment Outside Changein Cash,Change In Accrued Expense,Change In Interest Payable,Pension And Employee Benefit Expense,Net Foreign Currency Exchange Gain Loss,Net Preferred Stock Issuance,Preferred Stock Issuance,Cash From Discontinued Operating Activities,Taxes Refund Paid,Interest Paid Cfo,Gain Loss On Sale Of PPE,Preferred Stock Payments,Sale Of Intangibles,Cash From Discontinued Financing Activities,Cash From Discontinued Investing Activities,Net Investment Properties Purchase And Sale,Sale Of Investment Properties,Purchase Of Investment Properties,Cash Flow From Discontinued Operation,Interest Received Cfi,Other Cash Adjustment Inside Changein Cash,Interest Paid Cff,Excess Tax Benefit From Stock Based Compensation,Depletion,Dividend Paid Cfo,Cash Flowsfromusedin Operating Activities Direct,Classesof Cash Payments,Other Cash Paymentsfrom Operating Activities,Paymentson Behalfof Employees,Classesof Cash Receiptsfrom Operating Activities,Other Cash Receiptsfrom Operating Activities
GIS,2024-05-31,575200000.0,-400800000.0,-1500000.0,-288500000.0,,,418000000.0,588600000.0,200000.0,-170800000.0,-344700000.0,-344700000.0,-11600000.0,14400000.0,-335400000.0,,-335400000.0,-400800000.0,-400800000.0,388700000.0,-1500000.0,-689800000.0,-689800000.0,25700000.0,,,,-427600000.0,0.0,-427600000.0,-287900000.0,-288500000.0,863700000.0,863500000.0,20200000.0,,82000000.0,,87800000.0,,,140500000.0,-19100000.0,,559700000.0,1063700000.0,,,,292500000.0,292500000.0,292500000.0,-60200000.0,18600000.0,,37000000.0,37000000.0,140500000.0,,,,,,-675000000.0,,-191700000.0,,1065200000.0,,1065200000.0,19000000.0,-19100000.0,0.0,,,,600000.0,-102400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
GIS,2024-02-29,575200000.0,-400800000.0,-500000000.0,-288500000.0,,,418000000.0,588600000.0,200000.0,-170800000.0,-344700000.0,-344700000.0,-11600000.0,14400000.0,-335400000.0,,-335400000.0,-400800000.0,-400800000.0,388700000.0,-500000000.0,-689800000.0,-689800000.0,25700000.0,,,,-427600000.0,0.0,-427600000.0,-287900000.0,-288500000.0,863700000.0,863500000.0,20200000.0,,82000000.0,,87800000.0,,,140500000.0,-19100000.0,,559700000.0,0.0,,,,292500000.0,292500000.0,292500000.0,-60200000.0,18600000.0,,37000000.0,37000000.0,140500000.0,,,,,,-675000000.0,,-191700000.0,,500000000.0,,500000000.0,19000000.0,-19100000.0,0.0,,,,600000.0,-102400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NDSN,2025-07-31,226409000.0,-71942000.0,-90627000.0,-11563000.0,,,147788000.0,130157000.0,1006000.0,16625000.0,-203717000.0,-203717000.0,,,-44071000.0,,-44071000.0,-69326000.0,-71942000.0,-90320000.0,-90627000.0,-17630000.0,-17630000.0,-6074000.0,,,,,,,-11556000.0,-11563000.0,237972000.0,237972000.0,56998000.0,,,,13054000.0,,,37846000.0,-50000.0,,125784000.0,-90320000.0,,,,,,,,3831000.0,,509000.0,509000.0,37846000.0,20092000.0,20092000.0,17754000.0,2616000.0,2616000.0,,,,,307000.0,,307000.0,,,,,,,7000.0,,,,,,,,,,,,,-50000.0,,,,,,,,,,,,,,,,,,,,
NDSN,2025-04-30,103130000.0,-86154000.0,-7534000.0,-16040000.0,,,130157000.0,130424000.0,6618000.0,-6885000.0,-113231000.0,-113231000.0,,,-44335000.0,,-44335000.0,-84352000.0,-86154000.0,15456000.0,-7534000.0,-12824000.0,-12824000.0,3216000.0,,,,,,,-16040000.0,-16040000.0,119170000.0,119170000.0,-34672000.0,,,,582000.0,,,37577000.0,77000.0,,112404000.0,15456000.0,,,,,,,,4791000.0,,-1589000.0,-1589000.0,37577000.0,19696000.0,19696000.0,17881000.0,1802000.0,1802000.0,,,,,22990000.0,,22990000.0,,,,,,,0.0,,,,,,,,,,,,,77000.0,,,,,,,,,,,,,,,,,,,,
NDSN,2025-01-31,137723000.0,-60098000.0,-25538000.0,-21399000.0,,,130424000.0,115952000.0,-2792000.0,17264000.0,-127582000.0,-127582000.0,,,-44602000.0,,-44602000.0,-59097000.0,-60098000.0,-23883000.0,-25538000.0,-14276000.0,-14276000.0,6825000.0,,,,,,,-21101000.0,-21399000.0,159122000.0,159122000.0,24279000.0,,,,584000.0,,,37031000.0,166000.0,,94652000.0,-23883000.0,,,,,,,,4633000.0,,-2223000.0,-2223000.0,37031000.0,19311000.0,19311000.0,17720000.0,1001000.0,1001000.0,,,,,1655000.0,,1655000.0,,,,,,,298000.0,,,,,,,,,,,,,166000.0,,,,,,,,,,,,,,,,,,,,
NDSN,2024-10-31,75757000.0,766000.0,-71640000.0,-20624000.0,,,115952000.0,165324000.0,-1352000.0,-48020000.0,665107000.0,665107000.0,,,-44649000.0,,-44649000.0,2691000.0,766000.0,707065000.0,-71640000.0,-809508000.0,-809508000.0,1100000.0,,,,-789996000.0,,-789996000.0,-20612000.0,-20624000.0,96381000.0,96381000.0,-52764000.0,,,,-302000.0,,,36529000.0,453000.0,,122168000.0,707065000.0,,,,,,,,4405000.0,,-14727000.0,-14727000.0,36529000.0,19311000.0,19311000.0,17720000.0,1925000.0,1925000.0,,,,,778705000.0,,778705000.0,,,,,,,12000.0,,,,,,,,,,,,,453000.0,,,,,,,,,,,,,,,,,,,,
NDSN,2024-07-31,142969000.0,-26178000.0,-42267000.0,-21879000.0,,,165324000.0,125446000.0,-402000.0,40280000.0,-104855000.0,-104855000.0,,,-38993000.0,,-38993000.0,-24255000.0,-26178000.0,-41607000.0,-42267000.0,-19713000.0,-19713000.0,2133000.0,,,,0.0,,0.0,-21846000.0,-21879000.0,164848000.0,164848000.0,8985000.0,,,,2307000.0,,,33382000.0,80000.0,,117327000.0,-41607000.0,,,,,,,,4509000.0,,-1742000.0,-1742000.0,33382000.0,19311000.0,19311000.0,17720000.0,1923000.0,1923000.0,,,,,660000.0,,660000.0,,,,,,,33000.0,,,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,
NDSN,2024-04-30,142969000.0,-26178000.0,-42267000.0,-21879000.0,,,165324000.0,125446000.0,-402000.0,40280000.0,-104855000.0,-104855000.0,,,-38993000.0,,-38993000.0,-24255000.0,-26178000.0,-41607000.0,-42267000.0,-19713000.0,-19713000.0,2133000.0,,,,0.0,,0.0,-21846000.0,-21879000.0,164848000.0,164848000.0,8985000.0,,,,2307000.0,,,33382000.0,80000.0,,117327000.0,-41607000.0,,,,,,,,4509000.0,,-1742000.0,-1742000.0,33382000.0,19311000.0,19311000.0,17720000.0,1923000.0,1923000.0,,,,,660000.0,,660000.0,,,,,,,33000.0,,,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,
NDSN,2024-01-31,142969000.0,-26178000.0,-42267000.0,-21879000.0,,,165324000.0,125446000.0,-402000.0,40280000.0,-104855000.0,-104855000.0,,,-38993000.0,,-38993000.0,-24255000.0,-26178000.0,-41607000.0,-42267000.0,-19713000.0,-19713000.0,2133000.0,,,,0.0,,0.0,-21846000.0,-21879000.0,164848000.0,164848000.0,8985000.0,22688000.0,,,2307000.0,,,33382000.0,80000.0,,117327000.0,-41607000.0,,,,,,,,4509000.0,,-1742000.0,-1742000.0,33382000.0,19387000.0,19387000.0,14157000.0,1923000.0,1923000.0,,,,,660000.0,,660000.0,,,,,,,33000.0,,,,,,,,,,,,,80000.0,,,,,,,,,,,,,,,,,,,,
WBA,2025-05-31,336000000.0,0.0,-11151000000.0,-248000000.0,,,939000000.0,1241000000.0,9000000.0,-311000000.0,-812000000.0,-813000000.0,-74000000.0,,0.0,,0.0,0.0,0.0,-738000000.0,-11151000000.0,-82000000.0,-82000000.0,177000000.0,,,,-11000000.0,,,-248000000.0,-248000000.0,584000000.0,587000000.0,56000000.0,-50000000.0,-523000000.0,-523000000.0,-47000000.0,,,573000000.0,-34000000.0,11000000.0,-196000000.0,-738000000.0,,,,-43000000.0,151000000.0,151000000.0,663000000.0,41000000.0,116000000.0,75000000.0,75000000.0,573000000.0,213000000.0,213000000.0,359000000.0,,,0.0,,,9000000.0,10413000000.0,,10413000000.0,,-45000000.0,0.0,,,,0.0,,,,-194000000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
WBA,2025-02-28,-418000000.0,0.0,-11367000000.0,-219000000.0,,,1241000000.0,1309000000.0,0.0,-68000000.0,-288000000.0,-287000000.0,-32000000.0,,-216000000.0,,0.0,0.0,0.0,-40000000.0,-11367000000.0,418000000.0,417000000.0,643000000.0,,,,-7000000.0,,,-218000000.0,-219000000.0,-199000000.0,-200000000.0,-678000000.0,-563000000.0,226000000.0,226000000.0,-91000000.0,,,611000000.0,-1375000000.0,-977000000.0,-4035000000.0,-28000000.0,,,,-1622000000.0,-1190000000.0,-1190000000.0,1271000000.0,21000000.0,5379000000.0,-31000000.0,-31000000.0,611000000.0,254000000.0,254000000.0,357000000.0,,,-12000000.0,,,10000000.0,11339000000.0,,11339000000.0,,-39000000.0,-359000000.0,,,,1000000.0,,,,-432000000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
WBA,2024-11-30,-424000000.0,-36000000.0,-4679000000.0,-284000000.0,,,1309000000.0,3218000000.0,-8000000.0,-1901000000.0,-1685000000.0,-1686000000.0,5000000.0,,-216000000.0,,0.0,-36000000.0,-36000000.0,-1438000000.0,-4679000000.0,-76000000.0,-76000000.0,226000000.0,,,,-18000000.0,,,-284000000.0,-284000000.0,-140000000.0,-141000000.0,-648000000.0,54000000.0,-414000000.0,-414000000.0,14000000.0,,,625000000.0,178000000.0,200000000.0,-605000000.0,-1450000000.0,,,,580000000.0,563000000.0,563000000.0,-904000000.0,38000000.0,281000000.0,-23000000.0,-23000000.0,625000000.0,255000000.0,255000000.0,370000000.0,,,12000000.0,,,36000000.0,3229000000.0,,3229000000.0,,10000000.0,-32000000.0,,,,0.0,,,,17000000.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,
WBA,2024-08-31,1086000000.0,0.0,-7346000000.0,-246000000.0,,,3218000000.0,740000000.0,1000000.0,2477000000.0,374000000.0,375000000.0,-354000000.0,,-216000000.0,,0.0,0.0,0.0,944000000.0,-7346000000.0,772000000.0,773000000.0,1089000000.0,,,,-196000000.0,,-196000000.0,-121000000.0,-246000000.0,1332000000.0,1331000000.0,1102000000.0,-232000000.0,128000000.0,128000000.0,-90000000.0,,,622000000.0,-538000000.0,213000000.0,-3078000000.0,945000000.0,,,,898000000.0,963000000.0,963000000.0,284000000.0,39000000.0,1116000000.0,2159000000.0,2159000000.0,622000000.0,255000000.0,255000000.0,370000000.0,,,-1000000.0,,,24000000.0,8291000000.0,,8291000000.0,,-51000000.0,-673000000.0,,,,125000000.0,,,,-65000000.0,,,,,,,,,-27000000.0,,,,,,,,,,,,,,,,,,,,
WBA,2024-05-31,327000000.0,0.0,-8180000000.0,-277000000.0,,,740000000.0,715000000.0,1000000.0,24000000.0,-785000000.0,-786000000.0,-35000000.0,,-216000000.0,,-216000000.0,0.0,0.0,-534000000.0,-8180000000.0,204000000.0,203000000.0,413000000.0,,,,22000000.0,,22000000.0,-231000000.0,-277000000.0,604000000.0,605000000.0,-68000000.0,-166000000.0,258000000.0,258000000.0,-31000000.0,,,607000000.0,-296000000.0,-155000000.0,230000000.0,-107000000.0,,,,-129000000.0,304000000.0,304000000.0,-36000000.0,44000000.0,29000000.0,89000000.0,89000000.0,607000000.0,239000000.0,239000000.0,369000000.0,,,-427000000.0,,,5000000.0,8073000000.0,,8073000000.0,,-42000000.0,-89000000.0,,,,46000000.0,,,,-433000000.0,,,,,,,,,-10000000.0,,,,,,,,,,,,,,,,,,,,
WBA,2024-02-29,327000000.0,0.0,-8180000000.0,-277000000.0,,,740000000.0,715000000.0,1000000.0,24000000.0,-785000000.0,-786000000.0,-35000000.0,,-216000000.0,,-413000000.0,0.0,0.0,-534000000.0,-8180000000.0,204000000.0,203000000.0,413000000.0,,,,22000000.0,,22000000.0,-231000000.0,-277000000.0,604000000.0,605000000.0,-68000000.0,-166000000.0,258000000.0,258000000.0,-31000000.0,,,607000000.0,-296000000.0,-155000000.0,230000000.0,-107000000.0,,,,-129000000.0,304000000.0,304000000.0,-36000000.0,44000000.0,29000000.0,89000000.0,89000000.0,607000000.0,238000000.0,238000000.0,375000000.0,,,-427000000.0,,,5000000.0,8073000000.0,,8073000000.0,,-42000000.0,-89000000.0,,,,46000000.0,,,,-433000000.0,,,,,,,,,-10000000.0,,,,,,,,,,,,,,,,,,,,
IEX,2025-06-30,146900000.0,-49700000.0,-162500000.0,-14800000.0,21100000.0,63600000.0,570000000.0,612200000.0,26500000.0,-68700000.0,-215900000.0,-215900000.0,-200000.0,,-53500000.0,,-53500000.0,-49700000.0,-49700000.0,-112500000.0,-162500000.0,-14500000.0,-14500000.0,300000.0,,,,0.0,0.0,,,,161700000.0,161700000.0,-28800000.0,-2400000.0,13900000.0,,1900000.0,,,51000000.0,,,131100000.0,-112500000.0,,,-14800000.0,-14800000.0,-10300000.0,-10300000.0,-10700000.0,5200000.0,,700000.0,700000.0,51000000.0,32000000.0,32000000.0,19000000.0,,,,,,-14800000.0,,,,,,,,,,,,,,-4500000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX,2025-03-31,91400000.0,-50500000.0,-30200000.0,-14300000.0,15600000.0,19800000.0,612200000.0,638900000.0,10900000.0,-37600000.0,-133300000.0,-133300000.0,-200000.0,,-52400000.0,,-52400000.0,-50500000.0,-50500000.0,-30200000.0,-30200000.0,-10000000.0,-10000000.0,100000.0,,,,4200000.0,4200000.0,,,,105700000.0,105700000.0,-53700000.0,8800000.0,-12300000.0,,-400000.0,,,49900000.0,,,95400000.0,-30200000.0,,,-14300000.0,-8300000.0,9600000.0,9600000.0,-34900000.0,13600000.0,,900000.0,900000.0,49900000.0,31500000.0,31500000.0,18400000.0,,,,,,-7000000.0,,,,,,,,,,,,,,-17900000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX,2024-12-31,157100000.0,0.0,-94100000.0,-15500000.0,21900000.0,51200000.0,638900000.0,651300000.0,-29500000.0,17100000.0,-140800000.0,-140800000.0,-600000.0,,-52300000.0,,-52300000.0,6200000.0,0.0,-94100000.0,-94100000.0,-14700000.0,-14700000.0,800000.0,0.0,0.0,0.0,0.0,0.0,0.0,,,172600000.0,172600000.0,13200000.0,-13600000.0,-2400000.0,,300000.0,,,50700000.0,0.0,,123200000.0,-94100000.0,,,-15500000.0,-14500000.0,-6400000.0,-6400000.0,39200000.0,4900000.0,,-19800000.0,-19800000.0,50700000.0,32100000.0,32100000.0,18600000.0,6200000.0,6200000.0,,,,4500000.0,0.0,,0.0,,,0.0,,,,,,0.0,,-8100000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX,2024-09-30,191600000.0,0.0,0.0,-13700000.0,2500000.0,35600000.0,651300000.0,700700000.0,23900000.0,-73300000.0,724900000.0,724900000.0,-1400000.0,,-52300000.0,,-52300000.0,2600000.0,0.0,776000000.0,0.0,-1003500000.0,-1003500000.0,-7800000.0,4500000.0,0.0,0.0,-986500000.0,-2000000.0,0.0,,,205300000.0,205300000.0,35000000.0,-4600000.0,-2600000.0,,2900000.0,,,43900000.0,600000.0,,118900000.0,776000000.0,,,-13700000.0,36400000.0,15000000.0,15000000.0,-1800000.0,4000000.0,,0.0,0.0,43900000.0,26500000.0,26500000.0,17400000.0,2600000.0,2600000.0,,,,7600000.0,776000000.0,,776000000.0,,,600000.0,,,,,,0.0,,21400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX,2024-06-30,117700000.0,0.0,-25000000.0,-15900000.0,20600000.0,66200000.0,700700000.0,616300000.0,-3700000.0,88100000.0,-77200000.0,-77200000.0,-200000.0,,-52200000.0,,-52200000.0,200000.0,0.0,-25000000.0,-25000000.0,31700000.0,31700000.0,-7800000.0,0.0,0.0,0.0,47100000.0,47100000.0,0.0,,,133600000.0,133600000.0,-46800000.0,-6500000.0,300000.0,,-1000000.0,,,40200000.0,600000.0,,141200000.0,-25000000.0,,,-15900000.0,-29000000.0,-8600000.0,-8600000.0,-10300000.0,4400000.0,,200000.0,200000.0,40200000.0,23900000.0,23900000.0,16300000.0,200000.0,200000.0,,,,-1300000.0,776000000.0,,776000000.0,,,600000.0,,,,,,0.0,,-20400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX,2024-03-31,117700000.0,0.0,-25000000.0,-15900000.0,20600000.0,66200000.0,700700000.0,616300000.0,-3700000.0,88100000.0,-77200000.0,-77200000.0,-200000.0,,-52200000.0,,-52200000.0,200000.0,0.0,-25000000.0,-25000000.0,31700000.0,31700000.0,-7800000.0,0.0,0.0,0.0,47100000.0,47100000.0,0.0,,,133600000.0,133600000.0,-46800000.0,-6500000.0,300000.0,,-1000000.0,,,40200000.0,600000.0,,141200000.0,-25000000.0,,,-15900000.0,-29000000.0,-8600000.0,-8600000.0,-10300000.0,4400000.0,,200000.0,200000.0,40200000.0,23900000.0,23900000.0,16300000.0,7700000.0,7700000.0,,,,-1300000.0,776000000.0,,776000000.0,,,600000.0,,,,,,0.0,,-20400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IEX,2023-12-31,117700000.0,0.0,-25000000.0,-15900000.0,20600000.0,66200000.0,700700000.0,616300000.0,-3700000.0,88100000.0,-77200000.0,-77200000.0,-200000.0,,-52200000.0,,-52200000.0,200000.0,0.0,-25000000.0,-25000000.0,31700000.0,31700000.0,600000.0,20400000.0,0.0,-4400000.0,47100000.0,47100000.0,-201500000.0,,,133600000.0,133600000.0,-46800000.0,-6500000.0,300000.0,,-1000000.0,,,40200000.0,9100000.0,,141200000.0,-25000000.0,,,-15900000.0,-29000000.0,-8600000.0,-8600000.0,-10300000.0,4400000.0,0.0,200000.0,200000.0,40200000.0,23900000.0,23900000.0,16300000.0,7700000.0,7700000.0,,,,-1300000.0,0.0,,0.0,,,9100000.0,,,,,,0.0,,-20400000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMB,2025-06-30,573000000.0,-59000000.0,0.0,-197000000.0,,,657000000.0,563000000.0,17000000.0,77000000.0,-500000000.0,-500000000.0,-34000000.0,6000000.0,-419000000.0,,-419000000.0,-59000000.0,-59000000.0,6000000.0,0.0,-193000000.0,-193000000.0,36000000.0,-32000000.0,96000000.0,-128000000.0,,,,,,770000000.0,770000000.0,5000000.0,,,,6000000.0,,,222000000.0,21000000.0,,512000000.0,0.0,,,-197000000.0,,,,,41000000.0,,-37000000.0,-37000000.0,222000000.0,,,,,,6000000.0,,,,,,,,-11000000.0,,,,,,,,,,,6000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMB,2025-03-31,123000000.0,-61000000.0,-250000000.0,-204000000.0,,,563000000.0,1021000000.0,17000000.0,-475000000.0,-683000000.0,-683000000.0,-42000000.0,30000000.0,-405000000.0,,-405000000.0,-61000000.0,-61000000.0,-205000000.0,-250000000.0,-119000000.0,-119000000.0,-2000000.0,87000000.0,186000000.0,-99000000.0,,,,,,327000000.0,327000000.0,-476000000.0,,,,-1000000.0,,,218000000.0,-26000000.0,,573000000.0,-250000000.0,,,-204000000.0,,,,,32000000.0,,7000000.0,7000000.0,218000000.0,,,,,,45000000.0,,,,,,,,-39000000.0,,,,,,,,,,,3000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMB,2024-12-31,608000000.0,-248000000.0,0.0,-209000000.0,,,1021000000.0,1111000000.0,-27000000.0,-63000000.0,-686000000.0,-686000000.0,-37000000.0,8000000.0,-408000000.0,,-408000000.0,-248000000.0,-248000000.0,-1000000.0,0.0,-194000000.0,-194000000.0,30000000.0,-15000000.0,134000000.0,-149000000.0,,,,,,817000000.0,817000000.0,24000000.0,,,,5000000.0,,,217000000.0,50000000.0,,452000000.0,0.0,,,-209000000.0,,,,,21000000.0,0.0,48000000.0,48000000.0,217000000.0,,,,,,-1000000.0,,,,0.0,,0.0,,31000000.0,,,,,,,,,,,-7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMB,2024-09-30,798000000.0,-596000000.0,-554000000.0,-160000000.0,,,1111000000.0,1163000000.0,2000000.0,-54000000.0,-1482000000.0,-1482000000.0,-3000000.0,87000000.0,-411000000.0,,-411000000.0,-596000000.0,-596000000.0,-559000000.0,-554000000.0,470000000.0,470000000.0,651000000.0,-21000000.0,193000000.0,-214000000.0,,,,,,958000000.0,958000000.0,289000000.0,,,,-17000000.0,,,191000000.0,-561000000.0,,915000000.0,-554000000.0,,,-160000000.0,,,,,39000000.0,109000000.0,-7000000.0,-7000000.0,191000000.0,,,,,,-5000000.0,,,,0.0,,0.0,,-11000000.0,,,,,,,,,,,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMB,2024-06-30,863000000.0,-102000000.0,0.0,-158000000.0,,,1163000000.0,853000000.0,-3000000.0,313000000.0,-513000000.0,-513000000.0,-41000000.0,38000000.0,-411000000.0,,-411000000.0,-102000000.0,-102000000.0,3000000.0,0.0,-195000000.0,-195000000.0,-8000000.0,-29000000.0,116000000.0,-145000000.0,,,,,,1021000000.0,1021000000.0,232000000.0,,,,14000000.0,,,188000000.0,58000000.0,,553000000.0,0.0,,,-158000000.0,,,,,39000000.0,5000000.0,-68000000.0,-68000000.0,188000000.0,,,,,,3000000.0,,,,0.0,,0.0,,-21000000.0,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMB,2024-03-31,863000000.0,-102000000.0,0.0,-158000000.0,,,1163000000.0,853000000.0,-3000000.0,313000000.0,-513000000.0,-513000000.0,-41000000.0,38000000.0,-411000000.0,,-411000000.0,-102000000.0,-102000000.0,3000000.0,0.0,-195000000.0,-195000000.0,-8000000.0,-29000000.0,116000000.0,-145000000.0,,,,,,1021000000.0,1021000000.0,232000000.0,,,,14000000.0,,,188000000.0,58000000.0,,553000000.0,0.0,,,-158000000.0,,,,,39000000.0,0.0,-68000000.0,-68000000.0,188000000.0,,,,,,3000000.0,,,,0.0,,0.0,,-21000000.0,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
KMB,2023-12-31,863000000.0,-102000000.0,0.0,-158000000.0,,,1163000000.0,853000000.0,-3000000.0,313000000.0,-513000000.0,-513000000.0,-41000000.0,38000000.0,-411000000.0,,-411000000.0,-102000000.0,-102000000.0,3000000.0,0.0,-195000000.0,-195000000.0,-8000000.0,-29000000.0,116000000.0,-145000000.0,0.0,,0.0,,,1021000000.0,1021000000.0,232000000.0,,,,14000000.0,,,188000000.0,58000000.0,,553000000.0,0.0,,,-158000000.0,,,,,39000000.0,0.0,-68000000.0,-68000000.0,188000000.0,,,,,,3000000.0,,,,6000000.0,,6000000.0,,-21000000.0,,,,,,,,,,,1000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPGI,2025-06-30,1384000000.0,-651000000.0,0.0,-61000000.0,,,1847000000.0,1469000000.0,44000000.0,334000000.0,-1059000000.0,-1059000000.0,-114000000.0,,-294000000.0,,-294000000.0,-651000000.0,-651000000.0,0.0,0.0,-52000000.0,-52000000.0,,6000000.0,,,3000000.0,,-12000000.0,,,1445000000.0,1445000000.0,-175000000.0,-113000000.0,121000000.0,121000000.0,189000000.0,,,295000000.0,,,1160000000.0,0.0,,,-61000000.0,154000000.0,154000000.0,154000000.0,,45000000.0,,-75000000.0,-75000000.0,295000000.0,269000000.0,269000000.0,26000000.0,,,,,-82000000.0,,,,,,,,,,,,-255000000.0,9000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPGI,2025-03-31,910000000.0,-650000000.0,-4000000.0,-43000000.0,,,1469000000.0,1666000000.0,32000000.0,-229000000.0,-1103000000.0,-1103000000.0,-154000000.0,,-295000000.0,,-295000000.0,-650000000.0,-650000000.0,-4000000.0,-4000000.0,-79000000.0,-79000000.0,,-23000000.0,,,-13000000.0,,-13000000.0,,,953000000.0,953000000.0,-564000000.0,157000000.0,-222000000.0,-222000000.0,61000000.0,,,293000000.0,,,1171000000.0,-4000000.0,,,-43000000.0,-678000000.0,-678000000.0,-678000000.0,,47000000.0,,-63000000.0,-63000000.0,293000000.0,268000000.0,268000000.0,25000000.0,,,0.0,,-58000000.0,,0.0,,,,,,0.0,,,,237000000.0,8000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPGI,2024-12-31,1707000000.0,-1300000000.0,0.0,-33000000.0,,,1666000000.0,1697000000.0,-60000000.0,29000000.0,-1718000000.0,-1718000000.0,-138000000.0,,-280000000.0,,-280000000.0,-1300000000.0,-1300000000.0,0.0,0.0,7000000.0,7000000.0,,7000000.0,,,33000000.0,74000000.0,-41000000.0,,,1740000000.0,1740000000.0,265000000.0,362000000.0,-267000000.0,-267000000.0,221000000.0,,,300000000.0,-38000000.0,,967000000.0,0.0,,,-33000000.0,376000000.0,376000000.0,376000000.0,,70000000.0,,-52000000.0,-52000000.0,300000000.0,274000000.0,274000000.0,26000000.0,,,0.0,,-19000000.0,,0.0,0.0,0.0,,,,0.0,,,,-187000000.0,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SPGI,2024-09-30,1410000000.0,-1501000000.0,0.0,-35000000.0,,,1697000000.0,2039000000.0,31000000.0,-373000000.0,-1875000000.0,-1875000000.0,-88000000.0,,-282000000.0,,-282000000.0,-1501000000.0,-1501000000.0,0.0,0.0,57000000.0,57000000.0,,-3000000.0,,,95000000.0,74000000.0,1000000.0,,,1445000000.0,1445000000.0,253000000.0,79000000.0,82000000.0,82000000.0,-120000000.0,,,294000000.0,-38000000.0,,1046000000.0,0.0,,,-35000000.0,197000000.0,197000000.0,197000000.0,,95000000.0,,-109000000.0,-109000000.0,294000000.0,272000000.0,272000000.0,22000000.0,,,0.0,,-189000000.0,,0.0,0.0,0.0,,,,0.0,,,,84000000.0,7000000.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
